isbn,authors,original_publication_year,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,to_read_count,author_nationality,age_group,main_genre,sale price,avg_sale_price
1563890356,"Neil Gaiman, Matt Wagner, George Pratt, Dick Giordano, Kelley Jones, P. Craig Russell, Mike Dringenberg, Malcolm Jones III, Todd Klein, Harlan Ellison",1990,Season of Mists (The Sandman #4),eng,4.54,44811,50459,1261,,American,Adult,fantasy,,4.827571428571429
316013935,"James Patterson, Andrew Gross",2006,Judge & Jury,eng,3.98,38516,40618,890,,American,Adult,thriller,,5.038157894736842
1622660757,Jennifer L. Armentrout,2013,"Origin (Lux, #4)",eng,4.44,63533,68716,6750,,American,Young Adult,fantasy,,4.094285714285714
375760393,Michael Pollan,2001,The Botany of Desire: A Plant's-Eye View of the World,en-CA,4.05,37200,38145,2753,,American,Adult,non-fiction,,4.607142857142857
316123536,"Kami Garcia, Margaret Stohl",2012,"Beautiful Redemption (Caster Chronicles, #4)",eng,3.94,48268,56107,3949,,American,Young Adult,fantasy,,4.094285714285714
1439152780,Kate Morton,2010,The Distant Hours,eng,3.87,46498,52817,6263,,Australian,Adult,romance,,4.530333333333333
751554154,Clare Mackintosh,2016,I Let You Go,eng,4.09,39990,53710,7154,,British,Adult,thriller,,5.038157894736842
306814250,H.G. Bissinger,1988,"Friday Night Lights: A Town, a Team, and a Dream",,4.11,35799,39185,1835,,American,Young Adult,non-fiction,,1.9625
618683356,David Sheff,2007,Beautiful Boy: A Father's Journey Through His Son's Addiction,eng,4.03,36682,38205,3325,,American,Children,non-fiction,,8.556666666666667
,Abbi Glines,2011,"The Vincent Boys (The Vincent Boys, #1)",eng,3.98,62029,66263,3653,,American,Young Adult,romance,,4.6415094339622645
1594561869,Edgar Allan Poe,1846,The Cask of Amontillado,eng,4.09,48364,50207,924,,American,Children,fantasy,,4.927173913043478
452274427,Julia Alvarez,1994,In the Time of the Butterflies,eng,4.13,39917,43803,3168,,American,Young Adult,historical,,4.66
983157200,Jennifer L. Armentrout,2011,"Half-Blood (Covenant, #1)",eng,4.16,60629,64557,5284,,American,Young Adult,fantasy,,4.094285714285714
1582404119,"Bo Hampton, Tracey Hampton, Washington Irving",1993,The Legend of Sleepy Hollow (Graphic Novel),eng,3.96,43183,43186,400,,American,Children,fantasy,,4.927173913043478
451217608,Jen Lancaster,2006,"Bitter Is the New Black: Confessions of a Condescending, Egomaniacal, Self-Centered Smartass, Or, Why You Should Never Carry A Prada Bag to the Unemployment Office",eng,3.9,41884,43007,4092,,American,Adult,romance,,4.530333333333333
399159371,Nora Roberts,2012,The Witness,,4.19,40943,49415,4008,,American,Adult,romance,,4.530333333333333
380820889,Karin Slaughter,2001,"Blindsighted (Grant County, #1)",eng,4.1,41857,46667,1923,,American,Adult,romance,,4.530333333333333
140169300,Wallace Stegner,1971,Angle of Repose,eng,4.27,40289,42204,3560,,American,Adult,historical,,5.271463414634146
743457900,John le Carré,1974,"Tinker, Tailor, Soldier, Spy",,4.04,40871,49461,2990,,British,Adult,thriller,,5.038157894736842
142501107,Brian Jacques,2000,"Lord Brocktree (Redwall, #13)",eng,3.95,42764,43355,206,,Dutch,Children,fantasy,,4.927173913043478
62072064,Veronica Rossi,2013,"Through the Ever Night (Under the Never Sky, #2)",en-CA,4.17,54902,58814,4142,,American,Young Adult,fantasy,,4.094285714285714
316018589,Elin Hilderbrand,2007,Barefoot,eng,3.77,39531,42369,2599,,American,Adult,romance,,4.530333333333333
1594481954,James Frey,2005,My Friend Leonard,,3.83,34996,36676,1589,54.0,American,Adult,thriller,,5.038157894736842
811216012,Tennessee Williams,1955,Cat on a Hot Tin Roof,eng,4.07,43781,45995,726,,American,Young Adult,romance,,4.6415094339622645
316002860,James Patterson,2008,"The Final Warning (Maximum Ride, #4)",eng,3.86,55993,59761,2513,,American,Children,fantasy,,4.927173913043478
553582453,Robin Hobb,2002,"Golden Fool (Tawny Man, #2)",eng,4.32,43700,48376,823,,American,Young Adult,fantasy,,4.094285714285714
446614459,David Baldacci,2003,"Split Second (Sean King & Michelle Maxwell, #1)",eng,3.98,38387,44168,1833,,American,Adult,thriller,,5.038157894736842
316069353,Michael Connelly,2011,"The Fifth Witness (Mickey Haller, #5; Harry Bosch Universe, #20)",eng,4.17,37594,43750,2557,,American,Adult,thriller,,5.038157894736842
756402697,Tad Williams,1988,"The Dragonbone Chair (Memory, Sorrow, and Thorn, #1)",eng,3.95,45102,48280,1207,,American,Young Adult,fantasy,,4.094285714285714
2844140580,Marjane Satrapi,2000,"Persepolis, Volume 1",fre,4.27,46993,47133,301,42.0,French,Young Adult,historical,,4.66
1589190629,Jan Karon,1994,"At Home in Mitford (Mitford Years, #1)",eng,4.11,44509,47156,2777,,American,Adult,romance,,4.530333333333333
446563048,Tony Hsieh,2010,"Delivering Happiness: A Path to Profits, Passion, and Purpose",,4.01,37601,39681,1820,,American,Adult,non-fiction,,4.607142857142857
142405787,Anthony Horowitz,2004,"Scorpia (Alex Rider, #5)",eng,4.16,44197,45902,1147,,British,Children,fantasy,,4.927173913043478
545060427,Gordon Korman,2008,"One False Note (The 39 Clues, #2)",eng,3.88,41970,44210,1511,,Canadian,Children,fantasy,,4.927173913043478
689867042,Holly Black,2002,"Tithe (Modern Faerie Tales, #1)",eng,3.73,57326,60348,3156,,American,Children,fantasy,,4.927173913043478
515133310,Lee Child,2001,"Echo Burning (Jack Reacher, #5)",eng,3.98,38524,48311,2090,,American,Children,thriller,,4.8025
61140988,L.J. Smith,2007,"The Fury / Dark Reunion (The Vampire Diaries, #3-4)",eng,3.74,51745,54315,1762,,American,Young Adult,fantasy,,4.094285714285714
,"Colleen Hoover, Tarryn Fisher",2015,"Never Never (Never Never, #1)",eng,4.12,54590,55980,8438,,American,Young Adult,fantasy,,4.094285714285714
62197266,Elizabeth Haynes,2011,Into the Darkest Corner,eng,4.1,20725,44965,4782,,American,Adult,romance,,4.530333333333333
140079076,"Richard Lancelyn Green, Ronald Knox, Julian Symons, Various",1985,The Further Adventures of Sherlock Holmes: After Sir Arthur Conan Doyle (Classic Crime),,4.4,36863,36872,36,,British,Adult,fantasy,,4.827571428571429
446605484,James Patterson,2000,"Roses are Red (Alex Cross, #6)",eng,4.02,44383,47337,1074,,American,Adult,thriller,,5.038157894736842
765344300,Terry Goodkind,2003,"Naked Empire (Sword of Truth, #8)",eng,3.82,39682,42066,548,,American,Adult,fantasy,,4.827571428571429
60765240,James Rollins,2005,"Map of Bones (Sigma Force, #2)",eng,4.06,42828,45531,1312,,American,Adult,fantasy,,4.827571428571429
525953507,Harlan Coben,2015,The Stranger,eng,3.85,32333,43269,3807,,American,Adult,thriller,,5.038157894736842
60887397,Sara Shepard,2008,"Unbelievable (Pretty Little Liars, #4)",eng,4.06,46722,50026,1856,,American,Young Adult,romance,,4.6415094339622645
014144116X,"E.M. Forster, Oliver Stallybrass, Pankaj Mishra",1924,A Passage to India,eng,3.66,46675,52900,2446,,Indian,Adult,historical,,5.271463414634146
,Rachel Hartman,2012,"Seraphina (Seraphina, #1)",eng,3.98,33510,59999,7002,,American,Young Adult,fantasy,,4.094285714285714
515141658,Nora Roberts,2006,"Morrigan's Cross (Circle Trilogy, #1)",eng,4.14,43455,45161,1189,,American,Adult,fantasy,,4.827571428571429
553381644,Jean M. Auel,1985,"The Mammoth Hunters (Earth's Children, #3)",eng,3.88,44834,51363,1268,,American,Children,fantasy,,4.927173913043478
441016383,Jim Butcher,2008,"Princeps' Fury (Codex Alera, #5)",eng,4.35,42827,46826,871,,American,Young Adult,fantasy,,4.094285714285714
380017601,Erich Segal,1970,"Love Story (Love Story, #1)",,3.6,41177,44679,2237,,American,Young Adult,romance,,4.6415094339622645
688147321,Kevin Henkes,1991,Chrysanthemum,eng,4.31,43520,43898,1365,,American,Children,fantasy,,4.927173913043478
62085611,Wendy Higgins,2012,"Sweet Evil (Sweet, #1)",eng,4.13,58879,61003,5063,,American,Young Adult,fantasy,,4.094285714285714
316952664,Herman Wouk,1971,"The Winds of War (The Henry Family, #1)",eng,4.36,41940,43439,1181,,American,Adult,romance,,4.530333333333333
,"Stephen King, Jae Lee",2012,"The Wind Through the Keyhole (The Dark Tower, #4.5)",eng,4.14,35888,46620,4162,,American,Adult,fantasy,,4.827571428571429
887307280,Michael E. Gerber,1985,The E-Myth Revisited: Why Most Small Businesses Don't Work and What to Do About It,,3.98,37671,39123,1202,,American,Adult,non-fiction,,4.607142857142857
1416928170,"James Howe, Deborah Howe, Alan Daniel",1979,"Bunnicula (Bunnicula, #1)",eng,3.83,50699,52667,1775,,American,Children,fantasy,,4.927173913043478
786939834,R.A. Salvatore,1990,"Exile (Forgotten Realms: The Dark Elf Trilogy, #2; Legend of Drizzt, #2)",eng,4.24,37728,41383,674,,American,Children,fantasy,,4.927173913043478
1250006333,Amanda Hocking,2012,"Ascend (Trylle, #3)",eng,4.08,26350,53836,3408,,American,Young Adult,fantasy,,4.094285714285714
517405091,Gabriel García Márquez,1994,Of Love and Other Demons,eng,3.98,29639,40858,1762,,Spanish,Adult,fantasy,,4.827571428571429
142312166X,Rick Riordan,2009,The Demigod Files (Percy Jackson and the Olympians),eng,4.04,55442,59504,2153,,American,Children,fantasy,,4.927173913043478
676979785,Oliver Sacks,2007,Musicophilia: Tales of Music and the Brain,eng,3.88,38152,41030,1905,,British,Adult,non-fiction,,4.607142857142857
1501129740,Stephen King,2016,"End of Watch (Bill Hodges Trilogy, #3)",eng,4.09,33780,45355,5113,,American,Adult,fantasy,,4.827571428571429
743298853,John Connolly,2006,The Book of Lost Things,eng,3.98,43086,50517,6441,,American,Children,fantasy,,4.927173913043478
140003003X,Bill Clinton,2004,My Life,eng,3.72,35852,37311,1049,,American,Adult,historical,,5.271463414634146
1569714029,"Frank Miller, Lynn Varley",1998,300,eng,3.93,38323,38782,712,,American,Adult,fantasy,,4.827571428571429
545060494,Linda Sue Park,2010,"Storm Warning (The 39 Clues, #9)",eng,3.98,39115,40422,582,,American,Children,fantasy,,4.927173913043478
1423128206,Ally Carter,2010,"Only the Good Spy Young (Gallagher Girls, #4)",eng,4.29,51772,54139,2246,,American,Young Adult,fantasy,,4.094285714285714
440241006,Lee Child,2003,"Persuader (Jack Reacher, #7)",eng,4.09,37434,46967,2055,,American,Children,thriller,,4.8025
425212890,Charlaine Harris,2005,"Grave Sight (Harper Connelly, #1)",eng,3.85,52215,55171,2250,,American,Young Adult,fantasy,,4.094285714285714
8203180728,"Jo Nesbø, Don Bartlett",1997,"Flaggermusmannen (Harry Hole, #1)",nor,3.56,22230,48143,3957,,Norwegian,Adult,thriller,,5.038157894736842
515143804,Nora Roberts,2007,"Blood Brothers (Sign of Seven, #1)",eng,4.15,42696,44116,1545,,American,Adult,fantasy,,4.827571428571429
425185508,Jodi Picoult,1995,Picture Perfect,eng,3.52,41631,44719,2490,,American,Adult,romance,,4.530333333333333
1591162203,"Nobuhiro Watsuki, Kenichiro Yagi",1994,"Rurouni Kenshin, Vol. 1: Meiji Swordsman Romantic Story (Rurouni Kenshin, #1)",eng,4.33,36765,36994,261,,Japanese,Children,fantasy,,4.927173913043478
60730552,Joe Simpson,1988,Touching the Void: The True Story of One Man's Miraculous Survival,eng,4.2,36048,37885,1318,,American,Adult,thriller,,5.038157894736842
,Colleen Hoover,2013,"This Girl (Slammed, #3)",eng,4.18,58808,61186,5787,,American,Young Adult,romance,,4.6415094339622645
670869392,Simms Taback,1997,There Was an Old Lady Who Swallowed a Fly,,4.2,41867,41902,719,,American,Children,fantasy,,4.927173913043478
1932073205,Dan Millman,1980,Way of the Peaceful Warrior: A Book That Changes Lives,eng,4.13,34136,36716,1579,145.0,American,Adult,fantasy,,4.827571428571429
312270828,Salman Rushdie,1988,The Satanic Verses,eng,3.71,37354,42878,3036,,American,Adult,fantasy,,4.827571428571429
385523904,Barbara Demick,2009,Nothing to Envy: Ordinary Lives in North Korea,eng,4.42,37284,44099,5488,,American,Adult,historical,,5.271463414634146
60753943,"Jack Welch, Suzy Welch",1992,Winning,,3.8,33160,33860,556,,American,Adult,non-fiction,,4.607142857142857
618620117,Jonah Lehrer,2009,How We Decide,eng,3.81,32507,33753,1401,,American,Adult,non-fiction,,4.607142857142857
553381520,Laurie R. King,1994,"The Beekeeper's Apprentice (Mary Russell, #1)",eng,4.08,46665,53691,4823,,American,Young Adult,fantasy,,4.094285714285714
394805755,"Jean de Brunhoff, Merle S. Haas",1931,The Story of Babar,eng,4.07,50976,51147,328,,French,Children,fantasy,,4.927173913043478
044101769X,Jim Butcher,2008,"First Lord's Fury (Codex Alera, #6)",eng,4.37,41816,45772,1261,,American,Young Adult,fantasy,,4.094285714285714
375714669,"Marjane Satrapi, Anjali Singh",2001,"Persepolis 2: The Story of a Return (Persepolis, #2)",eng,4.23,45718,46982,1991,17.0,French,Young Adult,historical,,4.66
586064176,Raymond E. Feist,1985,"Silverthorn (The Riftwar Saga, #3)",eng,4.06,42148,45820,591,,American,Young Adult,fantasy,,4.094285714285714
385613466,Jenny Downham,2007,Before I Die,eng,3.84,38551,46571,3910,,British,Young Adult,romance,,4.6415094339622645
142401765,Sarah Dessen,1999,Keeping the Moon,eng,3.86,51537,53992,2454,,American,Young Adult,romance,,4.6415094339622645
62285637,Veronica Roth,2013,"The Transfer (Divergent, #0.1)",eng,4.19,42240,47872,2918,,American,Young Adult,fantasy,,4.094285714285714
765344319,Terry Goodkind,2004,"Chainfire (Sword of Truth, #9)",eng,3.95,38743,40856,564,,American,Adult,fantasy,,4.827571428571429
375413405,"Julia Child, Simone Beck, Louisette Bertholle",1961,Mastering the Art of French Cooking,eng,4.33,34055,35315,434,,American,Children,non-fiction,,8.556666666666667
1421540320,"Kazue Kato, John Werry",2009,"Blue Exorcist, Vol. 1  (Blue Exorcist, #1)",eng,4.36,39464,39852,473,,Japanese,Young Adult,fantasy,,4.094285714285714
765315238,Terry Goodkind,2007,"Confessor (Sword of Truth, #11)",eng,4.08,37862,40294,845,,American,Adult,fantasy,,4.827571428571429
151013047,Mohsin Hamid,2007,The Reluctant Fundamentalist,eng,3.67,33879,40953,4713,,British,Adult,romance,,4.530333333333333
545284139,Jennifer A. Nielsen,2012,The False Prince (The Ascendance Trilogy #1),eng,4.22,49667,52979,7080,,American,Children,fantasy,,4.927173913043478
449911659,John Updike,1960,"Rabbit, Run (Rabbit Angstrom #1)",eng,3.57,39485,42551,2641,,American,Adult,classics,,3.905
1400077427,Daniel Todd Gilbert,2006,Stumbling on Happiness,eng,3.82,37601,39381,2166,,American,Adult,non-fiction,,4.607142857142857
590319671,"Else Holmelund Minarik, Maurice Sendak",1957,Little Bear,eng,4.22,46731,47541,407,,American,Children,fantasy,,4.927173913043478
146000110,Edgar Allan Poe,1842,The Pit and the Pendulum,eng,4.15,40289,47612,581,,American,Children,fantasy,,4.927173913043478
345481283,Naomi Novik,2006,"His Majesty's Dragon (Temeraire, #1)",eng,4.05,48381,54314,4441,,American,Young Adult,fantasy,,4.094285714285714
689859368,"Holly Black, Tony DiTerlizzi",2003,"The Field Guide (The Spiderwick Chronicles, #1)",eng,3.85,56913,58671,2574,,American,Children,fantasy,,4.927173913043478
142401110,Jean Craighead George,1959,"My Side of the Mountain (Mountain, #1)",eng,4.03,47002,50618,2441,,American,Children,historical,,4.238181818181818
749080973,"Susanna Kearsley, Rosalyn Landor",2008,"The Winter Sea (Slains, #1)",eng,4.07,39572,47784,5615,,Canadian,Adult,fantasy,,4.827571428571429
545135702,Peter Lerangis,2009,"The Sword Thief (The 39 Clues, #3)",eng,3.87,41021,42573,1112,,American,Children,fantasy,,4.927173913043478
451159535,Robin Cook,1977,Coma,eng,3.86,29071,41540,567,,British,Adult,thriller,,5.1240000000000006
1560252480,"Hubert Selby Jr., Darren Aronofsky, Richard Price",1978,Requiem for a Dream,eng,4.1,37995,39392,935,,American,Adult,thriller,,5.038157894736842
805066691,Dee Brown,1970,Bury My Heart at Wounded Knee: An Indian History of the American West,,4.21,40565,43523,2277,,American,Adult,historical,,5.271463414634146
057506708X,"Władysław Szpilman, Anthea Bell",1946,"The Pianist: The Extraordinary Story of One Man's Survival in Warsaw, 1939–45",,4.24,43578,46509,824,,American,Adult,historical,,5.271463414634146
425267040,Maya Banks,2013,"Rush (Breathless, #1)",eng,3.97,53937,58570,3667,,American,Young Adult,romance,,4.6415094339622645
1411415930,"Ian Edginton, Oscar Wilde, I.N.J. Culbard",2009,The Picture of Dorian Gray: A Graphic Novel,eng,4.12,40650,40835,104,,British,Children,fantasy,,4.927173913043478
671741039,Robert McCammon,1987,Swan Song,eng,4.28,38018,41722,2390,,American,Adult,fantasy,,4.827571428571429
345459407,China Miéville,2000,"Perdido Street Station (Bas-Lag, #1)",eng,3.96,41058,46378,3853,,British,Adult,fantasy,,4.827571428571429
1599903385,Carrie Jones,2008,"Need (Need, #1)",eng,3.71,54819,56427,3582,,American,Young Adult,fantasy,,4.094285714285714
014043769X,"Geoffrey Crayon, Washington Irving, William L. Hedges",1819,The Legend of Sleepy Hollow and Other Stories,eng,3.93,42952,45496,437,,American,Children,thriller,,4.8025
441328008,Frank Herbert,1984,Heretics of Dune (Dune Chronicles #5),eng,3.83,40415,43369,612,815.0,American,Adult,fantasy,,4.827571428571429
515090255,"David Wilkerson, John Sherrill, Elizabeth Sherrill",1963,The Cross and the Switchblade,,4.2,37349,38100,441,,American,Young Adult,thriller,,4.438181818181818
441015271,Jim Butcher,2007,"Captain's Fury (Codex Alera, #4)",eng,4.38,42769,46923,966,,American,Young Adult,fantasy,,4.094285714285714
439443822,Cynthia Lord,2006,Rules,,3.96,42950,44489,4000,,American,Children,fiction,,2.99
075280944X,Michael Connelly,1995,"The Last Coyote (Harry Bosch, #4; Harry Bosch Universe, #4)",eng,4.21,37717,44054,1364,,American,Adult,thriller,,5.038157894736842
142001619,Mark Kurlansky,2002,Salt: A World History,eng,3.73,39402,40735,2640,57.0,American,Adult,historical,,5.271463414634146
61977969,Neal Stephenson,2011,Reamde,eng,3.96,34839,39957,4221,,American,Adult,fantasy,,4.827571428571429
,Janet Evanovich,2012,"Notorious Nineteen (Stephanie Plum, #19)",eng,3.9,42656,52396,5011,,American,Adult,romance,,4.530333333333333
059306173X,Richard Dawkins,2009,The Greatest Show on Earth: The Evidence for Evolution,eng,4.16,34088,37106,1620,,British,Adult,non-fiction,,4.607142857142857
1593072937,Frank Miller,1992,"Sin City, Vol. 1: The Hard Goodbye (Sin City, #1)",eng,4.16,40866,42454,792,,American,Adult,fantasy,,4.827571428571429
055327757X,Og Mandino,1968,The Greatest Salesman in the World,eng,4.19,35971,37674,969,,American,Adult,non-fiction,,4.607142857142857
6513220,Paullina Simons,2001,"The Bronze Horseman (The Bronze Horseman, #1)",eng,4.34,37369,48539,6085,,American,Young Adult,romance,,4.6415094339622645
452283868,Toni Morrison,1973,Sula,eng,3.86,37196,42187,2324,,American,Young Adult,historical,,4.66
7169914,Dr. Seuss,1970,Mr. Brown Can Moo! Can You?,eng,4.11,41437,43269,626,,American,Children,fantasy,,4.927173913043478
034547063X,"Stephen King, Peter Straub",2001,"Black House (The Talisman, #2)",eng,3.99,40734,44826,1227,,American,Adult,fantasy,,4.827571428571429
785123113,"Neil Gaiman, Andy Kubert, Richard Isanove, Peter Sanderson",2003,Marvel 1602,eng,3.93,43541,46190,1344,,American,Young Adult,fantasy,,4.094285714285714
